benchmark,input_size,run,opcode,count
recursion,25,3,OP_PRINT,1
recursion,25,3,OP_JUMP_IF_FALSE,242785
recursion,25,3,OP_CALL,242785
recursion,25,3,OP_CLOSURE,1
recursion,25,3,OP_RETURN,242786
recursion,25,4,OP_CONSTANT,485570
recursion,25,4,OP_NIL,1
recursion,25,4,OP_POP,242785
recursion,25,4,OP_GET_LOCAL,606962
recursion,25,4,OP_GET_GLOBAL,242786
recursion,25,4,OP_DEFINE_GLOBAL,2
recursion,25,4,OP_GREATER,242785
recursion,25,4,OP_ADD,121392
recursion,25,4,OP_SUBTRACT,242784
recursion,25,4,OP_NOT,242785
recursion,25,4,OP_PRINT,1
recursion,25,4,OP_JUMP_IF_FALSE,242785
recursion,25,4,OP_CALL,242785
recursion,25,4,OP_CLOSURE,1
recursion,25,4,OP_RETURN,242786
recursion,25,5,OP_CONSTANT,485570
recursion,25,5,OP_NIL,1
recursion,25,5,OP_POP,242785
recursion,25,5,OP_GET_LOCAL,606962
recursion,25,5,OP_GET_GLOBAL,242786
recursion,25,5,OP_DEFINE_GLOBAL,2
recursion,25,5,OP_GREATER,242785
recursion,25,5,OP_ADD,121392
recursion,25,5,OP_SUBTRACT,242784
recursion,25,5,OP_NOT,242785
recursion,25,5,OP_PRINT,1
recursion,25,5,OP_JUMP_IF_FALSE,242785
recursion,25,5,OP_CALL,242785
recursion,25,5,OP_CLOSURE,1
recursion,25,5,OP_RETURN,242786
recursion,30,1,OP_CONSTANT,5385074
recursion,30,1,OP_NIL,1
recursion,30,1,OP_POP,2692537
recursion,30,1,OP_GET_LOCAL,6731342
recursion,30,1,OP_GET_GLOBAL,2692538
recursion,30,1,OP_DEFINE_GLOBAL,2
recursion,30,1,OP_GREATER,2692537
recursion,30,1,OP_ADD,1346268
recursion,30,1,OP_SUBTRACT,2692536
recursion,30,1,OP_NOT,2692537
recursion,30,1,OP_PRINT,1
recursion,30,1,OP_JUMP_IF_FALSE,2692537
recursion,30,1,OP_CALL,2692537
recursion,30,1,OP_CLOSURE,1
recursion,30,1,OP_RETURN,2692538
recursion,30,2,OP_CONSTANT,5385074
recursion,30,2,OP_NIL,1
recursion,30,2,OP_POP,2692537
recursion,30,2,OP_GET_LOCAL,6731342
recursion,30,2,OP_GET_GLOBAL,2692538
recursion,30,2,OP_DEFINE_GLOBAL,2
recursion,30,2,OP_GREATER,2692537
recursion,30,2,OP_ADD,1346268
recursion,30,2,OP_SUBTRACT,2692536
recursion,30,2,OP_NOT,2692537
recursion,30,2,OP_PRINT,1
recursion,30,2,OP_JUMP_IF_FALSE,2692537
recursion,30,2,OP_CALL,2692537
recursion,30,2,OP_CLOSURE,1
recursion,30,2,OP_RETURN,2692538
recursion,30,3,OP_CONSTANT,5385074
recursion,30,3,OP_NIL,1
recursion,30,3,OP_POP,2692537
recursion,30,3,OP_GET_LOCAL,6731342
recursion,30,3,OP_GET_GLOBAL,2692538
recursion,30,3,OP_DEFINE_GLOBAL,2
recursion,30,3,OP_GREATER,2692537
recursion,30,3,OP_ADD,1346268
recursion,30,3,OP_SUBTRACT,2692536
recursion,30,3,OP_NOT,2692537
recursion,30,3,OP_PRINT,1
recursion,30,3,OP_JUMP_IF_FALSE,2692537
recursion,30,3,OP_CALL,2692537
recursion,30,3,OP_CLOSURE,1
recursion,30,3,OP_RETURN,2692538
recursion,30,4,OP_CONSTANT,5385074
recursion,30,4,OP_NIL,1
recursion,30,4,OP_POP,2692537
recursion,30,4,OP_GET_LOCAL,6731342
recursion,30,4,OP_GET_GLOBAL,2692538
recursion,30,4,OP_DEFINE_GLOBAL,2
recursion,30,4,OP_GREATER,2692537
recursion,30,4,OP_ADD,1346268
recursion,30,4,OP_SUBTRACT,2692536
recursion,30,4,OP_NOT,2692537
recursion,30,4,OP_PRINT,1
recursion,30,4,OP_JUMP_IF_FALSE,2692537
recursion,30,4,OP_CALL,2692537
recursion,30,4,OP_CLOSURE,1
recursion,30,4,OP_RETURN,2692538
recursion,30,5,OP_CONSTANT,5385074
recursion,30,5,OP_NIL,1
recursion,30,5,OP_POP,2692537
recursion,30,5,OP_GET_LOCAL,6731342
recursion,30,5,OP_GET_GLOBAL,2692538
recursion,30,5,OP_DEFINE_GLOBAL,2
recursion,30,5,OP_GREATER,2692537
recursion,30,5,OP_ADD,1346268
recursion,30,5,OP_SUBTRACT,2692536
recursion,30,5,OP_NOT,2692537
recursion,30,5,OP_PRINT,1
recursion,30,5,OP_JUMP_IF_FALSE,2692537
recursion,30,5,OP_CALL,2692537
recursion,30,5,OP_CLOSURE,1
recursion,30,5,OP_RETURN,2692538
recursion,35,1,OP_CONSTANT,59721406
recursion,35,1,OP_NIL,1
recursion,35,1,OP_POP,29860703
recursion,35,1,OP_GET_LOCAL,74651757
recursion,35,1,OP_GET_GLOBAL,29860704
recursion,35,1,OP_DEFINE_GLOBAL,2
recursion,35,1,OP_GREATER,29860703
recursion,35,1,OP_ADD,14930351
recursion,35,1,OP_SUBTRACT,29860702
recursion,35,1,OP_NOT,29860703
recursion,35,1,OP_PRINT,1
recursion,35,1,OP_JUMP_IF_FALSE,29860703
recursion,35,1,OP_CALL,29860703
recursion,35,1,OP_CLOSURE,1
recursion,35,1,OP_RETURN,29860704
recursion,35,2,OP_CONSTANT,59721406
recursion,35,2,OP_NIL,1
recursion,35,2,OP_POP,29860703
recursion,35,2,OP_GET_LOCAL,74651757
recursion,35,2,OP_GET_GLOBAL,29860704
recursion,35,2,OP_DEFINE_GLOBAL,2
recursion,35,2,OP_GREATER,29860703
recursion,35,2,OP_ADD,14930351
recursion,35,2,OP_SUBTRACT,29860702
recursion,35,2,OP_NOT,29860703
recursion,35,2,OP_PRINT,1
recursion,35,2,OP_JUMP_IF_FALSE,29860703
recursion,35,2,OP_CALL,29860703
recursion,35,2,OP_CLOSURE,1
recursion,35,2,OP_RETURN,29860704
recursion,35,3,OP_CONSTANT,59721406
recursion,35,3,OP_NIL,1
recursion,35,3,OP_POP,29860703
recursion,35,3,OP_GET_LOCAL,74651757
recursion,35,3,OP_GET_GLOBAL,29860704
recursion,35,3,OP_DEFINE_GLOBAL,2
recursion,35,3,OP_GREATER,29860703
recursion,35,3,OP_ADD,14930351
recursion,35,3,OP_SUBTRACT,29860702
recursion,35,3,OP_NOT,29860703
recursion,35,3,OP_PRINT,1
recursion,35,3,OP_JUMP_IF_FALSE,29860703
recursion,35,3,OP_CALL,29860703
recursion,35,3,OP_CLOSURE,1
recursion,35,3,OP_RETURN,29860704
recursion,35,4,OP_CONSTANT,59721406
recursion,35,4,OP_NIL,1
recursion,35,4,OP_POP,29860703
recursion,35,4,OP_GET_LOCAL,74651757
recursion,35,4,OP_GET_GLOBAL,29860704
recursion,35,4,OP_DEFINE_GLOBAL,2
recursion,35,4,OP_GREATER,29860703
recursion,35,4,OP_ADD,14930351
recursion,35,4,OP_SUBTRACT,29860702
recursion,35,4,OP_NOT,29860703
recursion,35,4,OP_PRINT,1
recursion,35,4,OP_JUMP_IF_FALSE,29860703
recursion,35,4,OP_CALL,29860703
recursion,35,4,OP_CLOSURE,1
recursion,35,4,OP_RETURN,29860704
recursion,35,5,OP_CONSTANT,59721406
recursion,35,5,OP_NIL,1
recursion,35,5,OP_POP,29860703
recursion,35,5,OP_GET_LOCAL,74651757
recursion,35,5,OP_GET_GLOBAL,29860704
recursion,35,5,OP_DEFINE_GLOBAL,2
recursion,35,5,OP_GREATER,29860703
recursion,35,5,OP_ADD,14930351
recursion,35,5,OP_SUBTRACT,29860702
recursion,35,5,OP_NOT,29860703
recursion,35,5,OP_PRINT,1
recursion,35,5,OP_JUMP_IF_FALSE,29860703
recursion,35,5,OP_CALL,29860703
recursion,35,5,OP_CLOSURE,1
recursion,35,5,OP_RETURN,29860704
